Hour,Current [A],Current Density [A/cm2],Voltage [V],Temperature [C],Anode Pressure [barg],Cathode Pressure [barg]
11311,0,0,3.075211137,90,1,1
11312,0,0,3.075212996,90,1,1
11313,0,0,3.075214855,90,1,1
11314,0,0,3.075216714,90,1,1
11315,0,0,3.075218573,90,1,1
11316,0,0,3.075220432,90,1,1
11317,0,0,3.075222291,90,1,1
11318,0,0,0,90,1,1
11319,0,0,0,90,1,1
11320,0,0,0,90,1,1
11321,0,0,0,90,1,1
11322,7,1,0,90,1,1
11323,7,1,0,90,1,1
11324,7,1,0,90,1,1
11325,7,1,0,90,1,1
11326,7,1,0,90,1,1
11327,7,1,0,90,1,1
11328,7,1,0,90,1,1
11329,7,1,0,90,1,1
11330,0,0,0,90,1,1
11331,0,0,3.07522415,90,1,1
11332,0,0,3.075226009,90,1,1
11333,0,0,3.075227868,90,1,1
11334,0,0,3.075229727,90,1,1
11335,0,0,3.075231586,90,1,1
11336,0,0,3.075233445,90,1,1
11337,0,0,3.07443568,90,1,1
11338,0,0,3.073637915,90,1,1
11339,0,0,0,90,1,1
11340,0,0,0,90,1,1
11341,0,0,0,90,1,1
11342,0,0,0,90,1,1
11343,7,1,0,90,1,1
11344,7,1,0,90,1,1
11345,7,1,0,90,1,1
11346,7,1,0,90,1,1
11347,7,1,0,90,1,1
11348,7,1,0,90,1,1
11349,7,1,0,90,1,1
11350,7,1,0,90,1,1
11351,0,0,0,90,1,1
11352,0,0,3.072840149,90,1,1
11353,0,0,3.072042384,90,1,1
11354,0,0,3.071244618,90,1,1
11355,0,0,3.070446853,90,1,1
11356,0,0,3.069649088,90,1,1
11357,0,0,3.068851322,90,1,1
11358,0,0,3.068053557,90,1,1
11359,0,0,3.067255791,90,1,1
11360,0,0,0,90,1,1
11361,0,0,0,90,1,1
11362,0,0,0,90,1,1
11363,0,0,0,90,1,1
11364,7,1,0,90,1,1
11365,7,1,0,90,1,1
11366,7,1,0,90,1,1
11367,7,1,0,90,1,1
11368,7,1,0,90,1,1
11369,7,1,0,90,1,1
11370,7,1,0,90,1,1
11371,7,1,0,90,1,1
11372,0,0,0,90,1,1
11373,0,0,3.066458026,90,1,1
11374,0,0,3.065660261,90,1,1
11375,0,0,3.064862495,90,1,1
11376,0,0,3.06406473,90,1,1
11377,0,0,3.063506926,90,1,1
11378,0,0,3.062949122,90,1,1
11379,0,0,3.062391319,90,1,1
11380,0,0,3.061833515,90,1,1
11381,0,0,0,90,1,1
11382,0,0,0,90,1,1
11383,0,0,0,90,1,1
11384,0,0,0,90,1,1
11385,7,1,0,90,1,1
11386,7,1,0,90,1,1
11387,7,1,0,90,1,1
11388,7,1,0,90,1,1
11389,7,1,0,90,1,1
11390,7,1,0,90,1,1
11391,7,1,0,90,1,1
11392,7,1,0,90,1,1
11393,0,0,0,90,1,1
11394,0,0,3.061275711,90,1,1
11395,0,0,3.060717908,90,1,1
11396,0,0,3.060160104,90,1,1
11397,0,0,3.0596023,90,1,1
11398,0,0,3.059044496,90,1,1
11399,0,0,3.058486693,90,1,1
11400,0,0,3.057928889,90,1,1
11401,0,0,3.057371085,90,1,1
11402,0,0,0,90,1,1
11403,0,0,0,90,1,1
11404,0,0,0,90,1,1
11405,0,0,0,90,1,1
11406,7,1,0,90,1,1
11407,7,1,0,90,1,1
11408,7,1,0,90,1,1
11409,7,1,0,90,1,1
11410,7,1,0,90,1,1
11411,7,1,0,90,1,1
11412,7,1,0,90,1,1
11413,7,1,0,90,1,1
11414,0,0,0,90,1,1
11415,0,0,3.056813282,90,1,1
11416,0,0,3.056255478,90,1,1
11417,0,0,3.055697674,90,1,1
11418,0,0,3.055139871,90,1,1
11419,0,0,3.054582067,90,1,1
11420,0,0,3.054024263,90,1,1
11421,0,0,3.053466459,90,1,1
11422,0,0,3.052908656,90,1,1
11423,0,0,0,90,1,1
11424,0,0,0,90,1,1
11425,0,0,0,90,1,1
11426,0,0,0,90,1,1
11427,7,1,0,90,1,1
11428,7,1,0,90,1,1
11429,7,1,0,90,1,1
11430,7,1,0,90,1,1
11431,7,1,0,90,1,1
11432,7,1,0,90,1,1
11433,7,1,0,90,1,1
11434,7,1,0,90,1,1
11435,0,0,0,90,1,1
11436,0,0,3.051311319,90,1,1
11437,0,0,3.049713982,90,1,1
11438,0,0,3.048116646,90,1,1
11439,0,0,3.046519309,90,1,1
11440,0,0,3.044921972,90,1,1
11441,0,0,3.043324635,90,1,1
11442,0,0,3.041727299,90,1,1
11443,0,0,3.041729195,90,1,1
11444,0,0,0,90,1,1
11445,0,0,0,90,1,1
11446,0,0,0,90,1,1
11447,0,0,0,90,1,1
11448,7,1,0,90,1,1
11449,7,1,0,90,1,1
11450,7,1,0,90,1,1
11451,7,1,0,90,1,1
11452,7,1,0,90,1,1
11453,7,1,0,90,1,1
11454,7,1,0,90,1,1
11455,7,1,0,90,1,1
11456,0,0,0,90,1,1
11457,0,0,3.041731091,90,1,1
11458,0,0,3.041732987,90,1,1
11459,0,0,3.041734884,90,1,1
11460,0,0,3.04173678,90,1,1
11461,0,0,3.041738676,90,1,1
11462,0,0,3.041740572,90,1,1
11463,0,0,3.041742469,90,1,1
11464,0,0,3.041744365,90,1,1
11465,0,0,0,90,1,1
11466,0,0,0,90,1,1
11467,0,0,0,90,1,1
11468,0,0,0,90,1,1
11469,7,1,0,90,1,1
11470,7,1,0,90,1,1
11471,7,1,0,90,1,1
11472,7,1,0,90,1,1
11473,7,1,0,90,1,1
11474,7,1,0,90,1,1
11475,7,1,0,90,1,1
11476,7,1,0,90,1,1
11477,0,0,0,90,1,1
11478,0,0,3.041746261,90,1,1
11479,0,0,3.041089649,90,1,1
11480,0,0,3.040433038,90,1,1
11481,0,0,3.039776427,90,1,1
11482,0,0,3.039119815,90,1,1
11483,0,0,3.038463204,90,1,1
11484,0,0,3.037806592,90,1,1
11485,0,0,3.037149981,90,1,1
11486,0,0,0,90,1,1
11487,0,0,0,90,1,1
11488,0,0,0,90,1,1
11489,0,0,0,90,1,1
11490,7,1,0,90,1,1
11491,7,1,0,90,1,1
11492,7,1,0,90,1,1
11493,7,1,0,90,1,1
11494,7,1,0,90,1,1
11495,7,1,0,90,1,1
11496,7,1,0,90,1,1
11497,7,1,0,90,1,1
11498,0,0,0,90,1,1
11499,0,0,3.036493369,90,1,1
11500,0,0,3.035836758,90,1,1
11501,0,0,3.035180146,90,1,1
11502,0,0,3.034523535,90,1,1
11503,0,0,3.033866923,90,1,1
11504,0,0,3.033210312,90,1,1
11505,0,0,3.032553701,90,1,1
11506,0,0,3.031897089,90,1,1
11507,0,0,0,90,1,1
11508,0,0,0,90,1,1
11509,0,0,0,90,1,1
11510,0,0,0,90,1,1
11511,7,1,0,90,1,1
11512,7,1,0,90,1,1
11513,7,1,0,90,1,1
11514,7,1,0,90,1,1
11515,7,1,0,90,1,1
11516,7,1,0,90,1,1
11517,7,1,0,90,1,1
11518,7,1,0,90,1,1
11519,0,0,0,90,1,1
11520,0,0,3.031240478,90,1,1
11521,0,0,3.030583866,90,1,1
11522,0,0,3.030585762,90,1,1
11523,0,0,3.030587659,90,1,1
11524,0,0,3.030589555,90,1,1
11525,0,0,3.030591451,90,1,1
11526,0,0,3.030593347,90,1,1
11527,0,0,3.030595243,90,1,1
11528,0,0,0,90,1,1
11529,0,0,0,90,1,1
11530,0,0,0,90,1,1
11531,0,0,0,90,1,1
11532,7,1,0,90,1,1
11533,7,1,0,90,1,1
11534,7,1,0,90,1,1
11535,7,1,0,90,1,1
11536,7,1,0,90,1,1
11537,7,1,0,90,1,1
11538,7,1,0,90,1,1
11539,7,1,0,90,1,1
11540,0,0,0,90,1,1
11541,0,0,3.03059714,90,1,1
11542,0,0,3.030599036,90,1,1
11543,0,0,3.030600932,90,1,1
11544,0,0,3.030602828,90,1,1
11545,0,0,3.030604725,90,1,1
11546,0,0,3.030606621,90,1,1
11547,0,0,3.030608517,90,1,1
11548,0,0,3.030610413,90,1,1
11549,0,0,0,90,1,1
11550,0,0,0,90,1,1
11551,0,0,0,90,1,1
11552,0,0,0,90,1,1
11553,7,1,0,90,1,1
11554,7,1,0,90,1,1
11555,7,1,0,90,1,1
11556,7,1,0,90,1,1
11557,7,1,0,90,1,1
11558,7,1,0,90,1,1
11559,7,1,0,90,1,1
11560,7,1,0,90,1,1
11561,0,0,0,90,1,1
11562,0,0,3.030612309,90,1,1
11563,0,0,3.030614206,90,1,1
11564,0,0,3.030616102,90,1,1
11565,0,0,3.030617998,90,1,1
11566,0,0,3.030619894,90,1,1
11567,0,0,3.03062179,90,1,1
11568,0,0,3.030623687,90,1,1
11569,0,0,3.030625583,90,1,1
11570,0,0,0,90,1,1
11571,0,0,0,90,1,1
11572,0,0,0,90,1,1
11573,0,0,0,90,1,1
11574,7,1,0,90,1,1
11575,7,1,0,90,1,1
11576,7,1,0,90,1,1
11577,7,1,0,90,1,1
11578,7,1,0,90,1,1
11579,7,1,0,90,1,1
11580,7,1,0,90,1,1
11581,7,1,0,90,1,1
11582,0,0,0,90,1,1
11583,0,0,3.030627479,90,1,1
11584,0,0,3.030629375,90,1,1
11585,0,0,3.030631272,90,1,1
11586,0,0,3.030633168,90,1,1
11587,0,0,3.030635064,90,1,1
11588,0,0,3.03063696,90,1,1
11589,0,0,3.030638856,90,1,1
11590,0,0,3.030640753,90,1,1
11591,0,0,0,90,1,1
11592,0,0,0,90,1,1
11593,0,0,0,90,1,1
11594,0,0,0,90,1,1
11595,7,1,0,90,1,1
11596,7,1,0,90,1,1
11597,7,1,0,90,1,1
11598,7,1,0,90,1,1
11599,7,1,0,90,1,1
11600,7,1,0,90,1,1
11601,7,1,0,90,1,1
11602,7,1,0,90,1,1
11603,0,0,0,90,1,1
11604,0,0,3.032618023,90,1,1
11605,0,0,3.034595294,90,1,1
11606,0,0,3.036572564,90,1,1
11607,0,0,3.038549835,90,1,1
11608,0,0,3.040527105,90,1,1
11609,0,0,3.042504376,90,1,1
11610,0,0,3.044481646,90,1,1
11611,0,0,3.046458917,90,1,1
11612,0,0,0,90,1,1
11613,0,0,0,90,1,1
11614,0,0,0,90,1,1
11615,0,0,0,90,1,1
11616,7,1,0,90,1,1
11617,7,1,0,90,1,1
11618,7,1,0,90,1,1
11619,7,1,0,90,1,1
11620,7,1,0,90,1,1
11621,7,1,0,90,1,1
11622,7,1,0,90,1,1
11623,7,1,0,90,1,1
11624,0,0,0,90,1,1
11625,0,0,3.048436187,90,1,1
11626,0,0,3.050413458,90,1,1
11627,0,0,3.052390728,90,1,1
11628,0,0,3.054367999,90,1,1
11629,0,0,3.056345269,90,1,1
11630,0,0,3.05832254,90,1,1
11631,0,0,3.06029981,90,1,1
11632,0,0,3.062277081,90,1,1
11633,0,0,0,90,1,1
11634,0,0,0,90,1,1
11635,0,0,0,90,1,1
11636,0,0,0,90,1,1
11637,7,1,0,90,1,1
11638,7,1,0,90,1,1
11639,7,1,0,90,1,1
11640,7,1,0,90,1,1
11641,7,1,0,90,1,1
11642,7,1,0,90,1,1
11643,7,1,0,90,1,1
11644,7,1,0,90,1,1
11645,0,0,0,90,1,1
11646,0,0,3.064254351,90,1,1
11647,0,0,3.064914681,90,1,1
11648,0,0,3.065575011,90,1,1
11649,0,0,3.06623534,90,1,1
11650,0,0,3.06689567,90,1,1
11651,0,0,3.067555999,90,1,1
11652,0,0,3.068216329,90,1,1
11653,0,0,3.068876658,90,1,1
11654,0,0,0,90,1,1
11655,0,0,0,90,1,1
11656,0,0,0,90,1,1
11657,0,0,0,90,1,1
11658,7,1,0,90,1,1
11659,7,1,0,90,1,1
11660,7,1,0,90,1,1
11661,7,1,0,90,1,1
11662,7,1,0,90,1,1
11663,7,1,0,90,1,1
11664,7,1,0,90,1,1
11665,7,1,0,90,1,1
11666,0,0,0,90,1,1
11667,0,0,3.069536988,90,1,1
11668,0,0,3.070197317,90,1,1
11669,0,0,3.070857647,90,1,1
11670,0,0,3.071517976,90,1,1
11671,0,0,3.072178306,90,1,1
11672,0,0,3.072838635,90,1,1
11673,0,0,3.073498965,90,1,1
11674,0,0,3.074159294,90,1,1
11675,0,0,0,90,1,1
11676,0,0,0,90,1,1
11677,0,0,0,90,1,1
11678,0,0,0,90,1,1
11679,7,1,0,90,1,1
11680,7,1,0,90,1,1
11681,7,1,0,90,1,1
11682,7,1,0,90,1,1
11683,7,1,0,90,1,1
11684,7,1,0,90,1,1
11685,7,1,0,90,1,1
11686,7,1,0,90,1,1
11687,0,0,0,90,1,1
11688,0,0,3.074819624,90,1,1
11689,0,0,3.075479953,90,1,1
11690,0,0,3.075481797,90,1,1
11691,0,0,3.075483641,90,1,1
11692,0,0,3.075485484,90,1,1
11693,0,0,3.075487328,90,1,1
11694,0,0,3.075489171,90,1,1
11695,0,0,3.075491015,90,1,1
11696,0,0,0,90,1,1
11697,0,0,0,90,1,1
11698,0,0,0,90,1,1
11699,0,0,0,90,1,1
11700,7,1,0,90,1,1
11701,7,1,0,90,1,1
11702,7,1,0,90,1,1
11703,7,1,0,90,1,1
11704,7,1,0,90,1,1
11705,7,1,0,90,1,1
11706,7,1,0,90,1,1
11707,7,1,0,90,1,1
11708,0,0,0,90,1,1
11709,0,0,3.075492858,90,1,1
11710,0,0,3.075494702,90,1,1
11711,0,0,3.075496545,90,1,1
11712,0,0,3.075498389,90,1,1
11713,0,0,3.075500232,90,1,1
11714,0,0,3.075502076,90,1,1
11715,0,0,3.07550392,90,1,1
11716,0,0,3.075505763,90,1,1
11717,0,0,0,90,1,1
11718,0,0,0,90,1,1
11719,0,0,0,90,1,1
11720,0,0,0,90,1,1
11721,7,1,0,90,1,1
11722,7,1,0,90,1,1
11723,7,1,0,90,1,1
11724,7,1,0,90,1,1
11725,7,1,0,90,1,1
11726,7,1,0,90,1,1
11727,7,1,0,90,1,1
11728,7,1,0,90,1,1
11729,0,0,0,90,1,1
11730,0,0,3.075507607,90,1,1
11731,0,0,3.07550945,90,1,1
11732,0,0,3.075511294,90,1,1
11733,0,0,3.075513137,90,1,1
11734,0,0,3.075514981,90,1,1
11735,0,0,3.075516824,90,1,1
11736,0,0,3.075518668,90,1,1
11737,0,0,3.075520511,90,1,1
11738,0,0,0,90,1,1
11739,0,0,0,90,1,1
11740,0,0,0,90,1,1
11741,0,0,0,90,1,1
11742,7,1,0,90,1,1
11743,7,1,0,90,1,1
11744,7,1,0,90,1,1
11745,7,1,0,90,1,1
11746,7,1,0,90,1,1
11747,7,1,0,90,1,1
11748,7,1,0,90,1,1
11749,7,1,0,90,1,1
11750,0,0,0,90,1,1
11751,0,0,3.075522355,90,1,1
11752,0,0,3.075524199,90,1,1
11753,0,0,3.075940664,90,1,1
11754,0,0,3.076357129,90,1,1
11755,0,0,3.076773595,90,1,1
11756,0,0,3.07719006,90,1,1
11757,0,0,3.077606525,90,1,1
11758,0,0,3.078022991,90,1,1
11759,0,0,0,90,1,1
11760,0,0,0,90,1,1
11761,0,0,0,90,1,1
11762,0,0,0,90,1,1
11763,7,1,0,90,1,1
11764,7,1,0,90,1,1
11765,7,1,0,90,1,1
11766,7,1,0,90,1,1
11767,7,1,0,90,1,1
11768,7,1,0,90,1,1
11769,7,1,0,90,1,1
11770,7,1,0,90,1,1
11771,0,0,0,90,1,1
11772,0,0,3.078439456,90,1,1
11773,0,0,3.078855921,90,1,1
11774,0,0,3.079272387,90,1,1
11775,0,0,3.079688852,90,1,1
11776,0,0,3.080105317,90,1,1
11777,0,0,3.080521783,90,1,1
11778,0,0,3.080938248,90,1,1
11779,0,0,3.081354713,90,1,1
11780,0,0,0,90,1,1
11781,0,0,0,90,1,1
11782,0,0,0,90,1,1
11783,0,0,0,90,1,1
11784,7,1,0,90,1,1
11785,7,1,0,90,1,1
11786,7,1,0,90,1,1
11787,7,1,0,90,1,1
11788,7,1,0,90,1,1
11789,7,1,0,90,1,1
11790,7,1,0,90,1,1
11791,7,1,0,90,1,1
11792,0,0,0,90,1,1
11793,0,0,3.081771179,90,1,1
11794,0,0,3.082187644,90,1,1
11795,0,0,3.082604109,90,1,1
11796,0,0,3.083020575,90,1,1
11797,0,0,3.08343704,90,1,1
11798,0,0,3.083853505,90,1,1
11799,0,0,3.084269971,90,1,1
11800,0,0,3.084686436,90,1,1
11801,0,0,0,90,1,1
11802,0,0,0,90,1,1
11803,0,0,0,90,1,1
11804,0,0,0,90,1,1
11805,7,1,0,90,1,1
11806,7,1,0,90,1,1
11807,7,1,0,90,1,1
11808,7,1,0,90,1,1
11809,7,1,0,90,1,1
11810,7,1,0,90,1,1
11811,7,1,0,90,1,1
11812,7,1,0,90,1,1
11813,0,0,0,90,1,1
11814,0,0,3.085102901,90,1,1
11815,0,0,3.085519367,90,1,1
11816,0,0,3.085935832,90,1,1
11817,0,0,3.086352297,90,1,1
11818,0,0,3.086768763,90,1,1
11819,0,0,3.087890059,90,1,1
11820,0,0,3.089011355,90,1,1
11821,0,0,3.090132651,90,1,1
11822,0,0,0,90,1,1
11823,0,0,0,90,1,1
11824,0,0,0,90,1,1
11825,0,0,0,90,1,1
11826,7,1,0,90,1,1
11827,7,1,0,90,1,1
11828,7,1,0,90,1,1
11829,7,1,0,90,1,1
11830,7,1,0,90,1,1
11831,7,1,0,90,1,1
11832,7,1,0,90,1,1
11833,7,1,0,90,1,1
11834,0,0,0,90,1,1
11835,0,0,3.091253947,90,1,1
11836,0,0,3.092375243,90,1,1
11837,0,0,3.093496539,90,1,1
11838,0,0,3.094617835,90,1,1
11839,0,0,3.095739131,90,1,1
11840,0,0,3.096860427,90,1,1
11841,0,0,3.097981723,90,1,1
11842,0,0,3.101181814,90,1,1
11843,0,0,0,90,1,1
11844,0,0,0,90,1,1
11845,0,0,0,90,1,1
11846,0,0,0,90,1,1
11847,7,1,0,90,1,1
11848,7,1,0,90,1,1
11849,7,1,0,90,1,1
11850,7,1,0,90,1,1
11851,7,1,0,90,1,1
11852,7,1,0,90,1,1
11853,7,1,0,90,1,1
11854,7,1,0,90,1,1
11855,0,0,0,90,1,1
11856,0,0,3.104381906,90,1,1
11857,0,0,3.107581997,90,1,1
11858,0,0,3.110782088,90,1,1
11859,0,0,3.113982179,90,1,1
11860,0,0,3.11718227,90,1,1
11861,0,0,3.120382362,90,1,1
11862,0,0,3.123582453,90,1,1
11863,0,0,3.126782544,90,1,1
11864,0,0,0,90,1,1
11865,0,0,0,90,1,1
11866,0,0,0,90,1,1
11867,0,0,0,90,1,1
11868,7,1,0,90,1,1
11869,7,1,0,90,1,1
11870,7,1,0,90,1,1
11871,7,1,0,90,1,1
11872,7,1,0,90,1,1
11873,7,1,0,90,1,1
11874,7,1,0,90,1,1
11875,7,1,0,90,1,1
11876,0,0,0,90,1,1
11877,0,0,3.129982635,90,1,1
11878,0,0,3.133182726,90,1,1
11879,0,0,3.136382817,90,1,1
11880,0,0,3.139582909,90,1,1
11881,0,0,3.142783,90,1,1
11882,0,0,3.143344596,90,1,1
11883,0,0,3.143906192,90,1,1
11884,0,0,3.144467788,90,1,1
11885,0,0,0,90,1,1
11886,0,0,0,90,1,1
11887,0,0,0,90,1,1
11888,0,0,0,90,1,1
11889,7,1,0,90,1,1
11890,7,1,0,90,1,1
11891,7,1,0,90,1,1
11892,7,1,0,90,1,1
11893,7,1,0,90,1,1
11894,7,1,0,90,1,1
11895,7,1,0,90,1,1
11896,7,1,0,90,1,1
11897,0,0,0,90,1,1
11898,0,0,3.145029384,90,1,1
11899,0,0,3.14559098,90,1,1
11900,0,0,3.146152577,90,1,1
11901,0,0,3.146714173,90,1,1
11902,0,0,3.147275769,90,1,1
11903,0,0,3.147837365,90,1,1
11904,0,0,3.148398961,90,1,1
11905,0,0,3.148960557,90,1,1
11906,0,0,0,90,1,1
11907,0,0,0,90,1,1
11908,0,0,0,90,1,1
11909,0,0,0,90,1,1
11910,7,1,0,90,1,1
11911,7,1,0,90,1,1
11912,7,1,0,90,1,1
11913,7,1,0,90,1,1
11914,7,1,0,90,1,1
11915,7,1,0,90,1,1
11916,7,1,0,90,1,1
11917,7,1,0,90,1,1
11918,0,0,0,90,1,1
11919,0,0,3.149522153,90,1,1
11920,0,0,3.15008375,90,1,1
11921,0,0,3.150645346,90,1,1
11922,0,0,3.151206942,90,1,1
11923,0,0,3.151768538,90,1,1
11924,0,0,3.152330134,90,1,1
11925,0,0,3.15289173,90,1,1
11926,0,0,3.153453326,90,1,1
11927,0,0,0,90,1,1
11928,0,0,0,90,1,1
11929,0,0,0,90,1,1
11930,0,0,0,90,1,1
11931,7,1,0,90,1,1
11932,7,1,0,90,1,1
11933,7,1,0,90,1,1
11934,7,1,0,90,1,1
11935,7,1,0,90,1,1
11936,7,1,0,90,1,1
11937,7,1,0,90,1,1
11938,7,1,0,90,1,1
11939,0,0,0,90,1,1
11940,0,0,3.154014923,90,1,1
11941,0,0,3.15484598,90,1,1
11942,0,0,3.155677038,90,1,1
11943,0,0,3.156508096,90,1,1
11944,0,0,3.157339154,90,1,1
11945,0,0,3.158170212,90,1,1
11946,0,0,3.15900127,90,1,1
11947,0,0,3.159832328,90,1,1
11948,0,0,0,90,1,1
11949,0,0,0,90,1,1
11950,0,0,0,90,1,1
11951,0,0,0,90,1,1
11952,7,1,0,90,1,1
11953,7,1,0,90,1,1
11954,7,1,0,90,1,1
11955,7,1,0,90,1,1
11956,7,1,0,90,1,1
11957,7,1,0,90,1,1
11958,7,1,0,90,1,1
11959,7,1,0,90,1,1
11960,0,0,0,90,1,1
11961,0,0,3.160663386,90,1,1
11962,0,0,3.161494443,90,1,1
11963,0,0,3.162325501,90,1,1
11964,0,0,3.163156559,90,1,1
11965,0,0,3.163987617,90,1,1
11966,0,0,3.164818675,90,1,1
11967,0,0,3.165649733,90,1,1
11968,0,0,3.166480791,90,1,1
11969,0,0,0,90,1,1
11970,0,0,0,90,1,1
11971,0,0,0,90,1,1
11972,0,0,0,90,1,1
11973,7,1,0,90,1,1
11974,7,1,0,90,1,1
11975,7,1,0,90,1,1
11976,7,1,0,90,1,1
11977,7,1,0,90,1,1
11978,7,1,0,90,1,1
11979,7,1,0,90,1,1
11980,7,1,0,90,1,1
11981,0,0,0,90,1,1
11982,0,0,3.167311848,90,1,1
11983,0,0,3.168142906,90,1,1
11984,0,0,3.168973964,90,1,1
11985,0,0,3.169805022,90,1,1
11986,0,0,3.17063608,90,1,1
11987,0,0,3.171467138,90,1,1
11988,0,0,3.172298196,90,1,1
11989,0,0,3.173129254,90,1,1
11990,0,0,0,90,1,1
11991,0,0,0,90,1,1
11992,0,0,0,90,1,1
11993,0,0,0,90,1,1
11994,7,1,0,90,1,1
11995,7,1,0,90,1,1
11996,7,1,0,90,1,1
11997,7,1,0,90,1,1
11998,7,1,0,90,1,1
11999,7,1,0,90,1,1
12000,7,1,0,90,1,1
12001,7,1,0,90,1,1
12002,0,0,0,90,1,1
12003,0,0,3.173960311,90,1,1
12004,0,0,3.174791369,90,1,1
12005,0,0,3.175622427,90,1,1
12006,0,0,3.176453485,90,1,1
12007,0,0,3.177574781,90,1,1
12008,0,0,3.178696077,90,1,1
12009,0,0,3.179817373,90,1,1
12010,0,0,3.180938669,90,1,1
12011,0,0,0,90,1,1
12012,0,0,0,90,1,1
12013,0,0,0,90,1,1
12014,0,0,0,90,1,1
12015,7,1,0,90,1,1
12016,7,1,0,90,1,1
12017,7,1,0,90,1,1
12018,7,1,0,90,1,1
12019,7,1,0,90,1,1
12020,7,1,0,90,1,1
12021,7,1,0,90,1,1
12022,7,1,0,90,1,1
12023,0,0,0,90,1,1
12024,0,0,3.182059965,90,1,1
12025,0,0,3.183181261,90,1,1
12026,0,0,3.184302558,90,1,1
12027,0,0,3.185423854,90,1,1
12028,0,0,3.18654515,90,1,1
12029,0,0,3.187666446,90,1,1
12030,0,0,3.189326689,90,1,1
12031,0,0,3.190986932,90,1,1
12032,0,0,0,90,1,1
12033,0,0,0,90,1,1
12034,0,0,0,90,1,1
12035,0,0,0,90,1,1
12036,7,1,0,90,1,1
12037,7,1,0,90,1,1
12038,7,1,0,90,1,1
12039,7,1,0,90,1,1
12040,7,1,0,90,1,1
12041,7,1,0,90,1,1
12042,7,1,0,90,1,1
12043,7,1,0,90,1,1
12044,0,0,0,90,1,1
12045,0,0,3.192647174,90,1,1
12046,0,0,3.194307417,90,1,1
12047,0,0,3.19596766,90,1,1
12048,0,0,3.197627903,90,1,1
12049,0,0,3.199288146,90,1,1
12050,0,0,3.200948389,90,1,1
12051,0,0,3.202608632,90,1,1
12052,0,0,3.204268875,90,1,1
12053,0,0,0,90,1,1
12054,0,0,0,90,1,1
12055,0,0,0,90,1,1
12056,0,0,0,90,1,1
12057,7,1,0,90,1,1
12058,7,1,0,90,1,1
12059,7,1,0,90,1,1
12060,7,1,0,90,1,1
12061,7,1,0,90,1,1
12062,7,1,0,90,1,1
12063,7,1,0,90,1,1
12064,7,1,0,90,1,1
12065,0,0,0,90,1,1
12066,0,0,3.205929118,90,1,1
12067,0,0,3.207589361,90,1,1
12068,0,0,3.209249604,90,1,1
12069,0,0,3.210909847,90,1,1
12070,0,0,3.21257009,90,1,1
12071,0,0,3.214230333,90,1,1
12072,0,0,3.215890576,90,1,1
12073,0,0,3.217550819,90,1,1
12074,0,0,0,90,1,1
12075,0,0,0,90,1,1
12076,0,0,0,90,1,1
12077,0,0,0,90,1,1
12078,7,1,0,90,1,1
12079,7,1,0,90,1,1
12080,7,1,0,90,1,1
12081,7,1,0,90,1,1
12082,7,1,0,90,1,1
12083,7,1,0,90,1,1
12084,7,1,0,90,1,1
12085,7,1,0,90,1,1
12086,0,0,0,90,1,1
12087,0,0,3.219211062,90,1,1
12088,0,0,3.220871304,90,1,1
12089,0,0,3.222531547,90,1,1
12090,0,0,3.22419179,90,1,1
12091,0,0,3.225852033,90,1,1
12092,0,0,3.227512276,90,1,1
12093,0,0,3.229172519,90,1,1
12094,0,0,3.230832762,90,1,1
12095,0,0,0,90,1,1
12096,0,0,0,90,1,1
12097,0,0,0,90,1,1
12098,0,0,0,90,1,1
12099,7,1,0,90,1,1
12100,7,1,0,90,1,1
12101,7,1,0,90,1,1
12102,7,1,0,90,1,1
12103,7,1,0,90,1,1
12104,7,1,0,90,1,1
12105,7,1,0,90,1,1
12106,7,1,0,90,1,1
12107,0,0,0,90,1,1
12108,0,0,3.232493005,90,1,1
12109,0,0,3.233560906,90,1,1
12110,0,0,3.234628807,90,1,1
12111,0,0,3.235696708,90,1,1
12112,0,0,3.236764609,90,1,1
12113,0,0,3.23783251,90,1,1
12114,0,0,3.238900411,90,1,1
12115,0,0,3.239968312,90,1,1
12116,0,0,0,90,1,1
12117,0,0,0,90,1,1
12118,0,0,0,90,1,1
12119,0,0,0,90,1,1
12120,7,1,0,90,1,1
12121,7,1,0,90,1,1
12122,7,1,0,90,1,1
12123,7,1,0,90,1,1
12124,7,1,0,90,1,1
12125,7,1,0,90,1,1
12126,7,1,0,90,1,1
12127,7,1,0,90,1,1
12128,0,0,0,90,1,1
12129,0,0,3.241036213,90,1,1
12130,0,0,3.242104114,90,1,1
12131,0,0,3.243172015,90,1,1
12132,0,0,3.244239916,90,1,1
12133,0,0,3.245307817,90,1,1
12134,0,0,3.246375718,90,1,1
12135,0,0,3.247443619,90,1,1
12136,0,0,3.24851152,90,1,1
12137,0,0,0,90,1,1
12138,0,0,0,90,1,1
12139,0,0,0,90,1,1
12140,0,0,0,90,1,1
12141,7,1,0,90,1,1
12142,7,1,0,90,1,1
12143,7,1,0,90,1,1
12144,7,1,0,90,1,1
12145,7,1,0,90,1,1
12146,7,1,0,90,1,1
12147,7,1,0,90,1,1
12148,7,1,0,90,1,1
12149,0,0,0,90,1,1
12150,0,0,3.249579421,90,1,1
12151,0,0,3.250647322,90,1,1
12152,0,0,3.251715223,90,1,1
12153,0,0,3.252783124,90,1,1
